Country,ISO_Code,Date,Total_Vaccinations,People_Vaccinated,Daily_Vaccinations
Afghanistan,AFG,2021-02-22,0.0,0.0,7343.0
Afghanistan,AFG,2021-02-23,0.0,0.0,1367.0
Afghanistan,AFG,2021-02-24,0.0,0.0,1367.0
Afghanistan,AFG,2021-02-25,0.0,0.0,1367.0
Afghanistan,AFG,2021-02-26,0.0,0.0,1367.0
Afghanistan,AFG,2021-02-27,0.0,0.0,1367.0
Afghanistan,AFG,2021-02-28,8200.0,8200.0,1367.0
Afghanistan,AFG,2021-03-01,0.0,0.0,1580.0
Afghanistan,AFG,2021-03-02,0.0,0.0,1794.0
Afghanistan,AFG,2021-03-03,0.0,0.0,2008.0
Afghanistan,AFG,2021-03-04,0.0,0.0,2221.0
Afghanistan,AFG,2021-03-05,0.0,0.0,2435.0
Afghanistan,AFG,2021-03-06,0.0,0.0,2649.0
Afghanistan,AFG,2021-03-07,0.0,0.0,2862.0
Afghanistan,AFG,2021-03-08,0.0,0.0,2862.0
Afghanistan,AFG,2021-03-09,0.0,0.0,2862.0
Afghanistan,AFG,2021-03-10,0.0,0.0,2862.0
Afghanistan,AFG,2021-03-11,0.0,0.0,2862.0
Afghanistan,AFG,2021-03-12,0.0,0.0,2862.0
Afghanistan,AFG,2021-03-13,0.0,0.0,2862.0
Afghanistan,AFG,2021-03-14,0.0,0.0,2862.0
Afghanistan,AFG,2021-03-15,0.0,0.0,2862.0
Afghanistan,AFG,2021-03-16,54000.0,54000.0,2862.0
Afghanistan,AFG,2021-03-17,0.0,0.0,2882.0
Afghanistan,AFG,2021-03-18,0.0,0.0,2902.0
Afghanistan,AFG,2021-03-19,0.0,0.0,2921.0
Afghanistan,AFG,2021-03-20,0.0,0.0,2941.0
Afghanistan,AFG,2021-03-21,0.0,0.0,2961.0
Afghanistan,AFG,2021-03-22,0.0,0.0,2980.0
Afghanistan,AFG,2021-03-23,0.0,0.0,3000.0
Afghanistan,AFG,2021-03-24,0.0,0.0,3000.0
Afghanistan,AFG,2021-03-25,0.0,0.0,3000.0
Afghanistan,AFG,2021-03-26,0.0,0.0,3000.0
Afghanistan,AFG,2021-03-27,0.0,0.0,3000.0
Afghanistan,AFG,2021-03-28,0.0,0.0,3000.0
Afghanistan,AFG,2021-03-29,0.0,0.0,3000.0
Afghanistan,AFG,2021-03-30,0.0,0.0,3000.0
Afghanistan,AFG,2021-03-31,0.0,0.0,3000.0
Afghanistan,AFG,2021-04-01,0.0,0.0,3000.0
Afghanistan,AFG,2021-04-02,0.0,0.0,3000.0
Afghanistan,AFG,2021-04-03,0.0,0.0,3000.0
Afghanistan,AFG,2021-04-04,0.0,0.0,3000.0
Afghanistan,AFG,2021-04-05,0.0,0.0,3000.0
Afghanistan,AFG,2021-04-06,0.0,0.0,3000.0
Afghanistan,AFG,2021-04-07,120000.0,120000.0,3000.0
Afghanistan,AFG,2021-04-08,0.0,0.0,3714.0
Afghanistan,AFG,2021-04-09,0.0,0.0,4429.0
Afghanistan,AFG,2021-04-10,0.0,0.0,5143.0
Afghanistan,AFG,2021-04-11,0.0,0.0,5857.0
Afghanistan,AFG,2021-04-12,0.0,0.0,6571.0
Afghanistan,AFG,2021-04-13,0.0,0.0,7286.0
Afghanistan,AFG,2021-04-14,0.0,0.0,8000.0
Afghanistan,AFG,2021-04-15,0.0,0.0,8000.0
Afghanistan,AFG,2021-04-16,0.0,0.0,8000.0
Afghanistan,AFG,2021-04-17,0.0,0.0,8000.0
Afghanistan,AFG,2021-04-18,0.0,0.0,8000.0
Afghanistan,AFG,2021-04-19,0.0,0.0,8000.0
Afghanistan,AFG,2021-04-20,0.0,0.0,8000.0
Afghanistan,AFG,2021-04-21,0.0,0.0,8000.0
Afghanistan,AFG,2021-04-22,240000.0,240000.0,8000.0
Afghanistan,AFG,2021-04-23,0.0,0.0,8846.0
Afghanistan,AFG,2021-04-24,0.0,0.0,9692.0
Afghanistan,AFG,2021-04-25,0.0,0.0,10538.0
Afghanistan,AFG,2021-04-26,0.0,0.0,11384.0
Afghanistan,AFG,2021-04-27,0.0,0.0,12229.0
Afghanistan,AFG,2021-04-28,0.0,0.0,13075.0
Afghanistan,AFG,2021-04-29,0.0,0.0,13921.0
Afghanistan,AFG,2021-04-30,0.0,0.0,13921.0
Afghanistan,AFG,2021-05-01,0.0,0.0,13921.0
Afghanistan,AFG,2021-05-02,0.0,0.0,13921.0
Afghanistan,AFG,2021-05-03,0.0,0.0,13921.0
Afghanistan,AFG,2021-05-04,0.0,0.0,13921.0
Afghanistan,AFG,2021-05-05,0.0,0.0,13921.0
Afghanistan,AFG,2021-05-06,0.0,0.0,13921.0
Afghanistan,AFG,2021-05-07,0.0,0.0,13921.0
Afghanistan,AFG,2021-05-08,0.0,0.0,13921.0
Afghanistan,AFG,2021-05-09,0.0,0.0,13921.0
Afghanistan,AFG,2021-05-10,0.0,0.0,13921.0
Afghanistan,AFG,2021-05-11,504502.0,448878.0,13921.0
Afghanistan,AFG,2021-05-12,0.0,0.0,12621.0
Afghanistan,AFG,2021-05-13,0.0,0.0,11321.0
Afghanistan,AFG,2021-05-14,0.0,0.0,10022.0
Afghanistan,AFG,2021-05-15,0.0,0.0,8722.0
Afghanistan,AFG,2021-05-16,0.0,0.0,7422.0
Afghanistan,AFG,2021-05-17,0.0,0.0,6122.0
Afghanistan,AFG,2021-05-18,0.0,0.0,4822.0
Afghanistan,AFG,2021-05-19,0.0,0.0,4822.0
Afghanistan,AFG,2021-05-20,547901.0,470341.0,4822.0
Afghanistan,AFG,2021-05-21,0.0,0.0,5040.0
Afghanistan,AFG,2021-05-22,0.0,0.0,5257.0
Afghanistan,AFG,2021-05-23,0.0,0.0,5474.0
Afghanistan,AFG,2021-05-24,573277.0,476367.0,5692.0
Afghanistan,AFG,2021-05-25,0.0,0.0,6230.0
Afghanistan,AFG,2021-05-26,590454.0,479372.0,6768.0
Afghanistan,AFG,2021-05-27,593313.0,479574.0,6487.0
Afghanistan,AFG,2021-05-28,0.0,0.0,5907.0
Afghanistan,AFG,2021-05-29,0.0,0.0,5326.0
Afghanistan,AFG,2021-05-30,600152.0,480226.0,4746.0
Afghanistan,AFG,2021-05-31,0.0,0.0,5084.0
Afghanistan,AFG,2021-06-01,0.0,0.0,5102.0
Afghanistan,AFG,2021-06-02,626290.0,481690.0,5119.0
Afghanistan,AFG,2021-06-03,630305.0,481800.0,5285.0
Afghanistan,AFG,2021-06-04,0.0,0.0,5273.0
Afghanistan,AFG,2021-06-05,0.0,0.0,5261.0
Afghanistan,AFG,2021-06-06,0.0,0.0,5250.0
Afghanistan,AFG,2021-06-07,0.0,0.0,4319.0
Afghanistan,AFG,2021-06-08,641295.0,482952.0,3388.0
Afghanistan,AFG,2021-06-09,0.0,0.0,2637.0
Afghanistan,AFG,2021-06-10,0.0,0.0,2556.0
Afghanistan,AFG,2021-06-11,0.0,0.0,2735.0
Afghanistan,AFG,2021-06-12,0.0,0.0,2914.0
Afghanistan,AFG,2021-06-13,0.0,0.0,3093.0
Afghanistan,AFG,2021-06-14,662003.0,484737.0,3272.0
Afghanistan,AFG,2021-06-15,0.0,0.0,4813.0
Afghanistan,AFG,2021-06-16,0.0,0.0,6175.0
Afghanistan,AFG,2021-06-17,0.0,0.0,7538.0
Afghanistan,AFG,2021-06-18,0.0,0.0,8900.0
Afghanistan,AFG,2021-06-19,0.0,0.0,10262.0
Afghanistan,AFG,2021-06-20,0.0,0.0,11624.0
Afghanistan,AFG,2021-06-21,0.0,0.0,12986.0
Afghanistan,AFG,2021-06-22,765890.0,582128.0,12986.0
Afghanistan,AFG,2021-06-23,0.0,0.0,13125.0
Afghanistan,AFG,2021-06-24,0.0,0.0,13264.0
Afghanistan,AFG,2021-06-25,0.0,0.0,13404.0
Afghanistan,AFG,2021-06-26,0.0,0.0,13543.0
Afghanistan,AFG,2021-06-27,835694.0,649434.0,13682.0
Afghanistan,AFG,2021-06-28,0.0,0.0,14263.0
Afghanistan,AFG,2021-06-29,0.0,0.0,14844.0
Afghanistan,AFG,2021-06-30,886854.0,699200.0,15286.0
Afghanistan,AFG,2021-07-01,0.0,0.0,14115.0
Afghanistan,AFG,2021-07-02,0.0,0.0,12944.0
Afghanistan,AFG,2021-07-03,0.0,0.0,11773.0
Afghanistan,AFG,2021-07-04,0.0,0.0,10602.0
Afghanistan,AFG,2021-07-05,915671.0,726349.0,8989.0
Afghanistan,AFG,2021-07-06,0.0,0.0,7895.0
Afghanistan,AFG,2021-07-07,934463.0,735213.0,6801.0
Afghanistan,AFG,2021-07-08,0.0,0.0,6965.0
Afghanistan,AFG,2021-07-09,0.0,0.0,7128.0
Afghanistan,AFG,2021-07-10,0.0,0.0,7292.0
Afghanistan,AFG,2021-07-11,962093.0,742934.0,7455.0
Afghanistan,AFG,2021-07-12,0.0,0.0,9588.0
Afghanistan,AFG,2021-07-13,0.0,0.0,11201.0
Afghanistan,AFG,2021-07-14,1024168.0,0.0,12815.0
Afghanistan,AFG,2021-07-15,0.0,0.0,14331.0
Afghanistan,AFG,2021-07-16,0.0,0.0,15848.0
Afghanistan,AFG,2021-07-17,0.0,0.0,17364.0
Afghanistan,AFG,2021-07-18,1094257.0,0.0,18881.0
Afghanistan,AFG,2021-07-19,0.0,0.0,17753.0
Afghanistan,AFG,2021-07-20,0.0,0.0,16626.0
Afghanistan,AFG,2021-07-21,0.0,0.0,15499.0
Afghanistan,AFG,2021-07-22,0.0,0.0,14824.0
Afghanistan,AFG,2021-07-23,0.0,0.0,14150.0
Afghanistan,AFG,2021-07-24,1171064.0,0.0,13476.0
Afghanistan,AFG,2021-07-25,0.0,0.0,11132.0
Afghanistan,AFG,2021-07-26,0.0,0.0,9464.0
Afghanistan,AFG,2021-07-27,0.0,0.0,7795.0
Afghanistan,AFG,2021-07-28,0.0,0.0,6126.0
Afghanistan,AFG,2021-07-29,0.0,0.0,4457.0
Afghanistan,AFG,2021-07-30,0.0,0.0,2788.0
Afghanistan,AFG,2021-07-31,0.0,0.0,1119.0
Afghanistan,AFG,2021-08-01,0.0,0.0,1119.0
Afghanistan,AFG,2021-08-02,0.0,0.0,1119.0
Afghanistan,AFG,2021-08-03,0.0,0.0,1119.0
Afghanistan,AFG,2021-08-04,0.0,0.0,1119.0
Afghanistan,AFG,2021-08-05,0.0,0.0,1119.0
Afghanistan,AFG,2021-08-06,0.0,0.0,1119.0
Afghanistan,AFG,2021-08-07,0.0,0.0,1119.0
Afghanistan,AFG,2021-08-08,0.0,0.0,1119.0
Afghanistan,AFG,2021-08-09,0.0,0.0,1119.0
Afghanistan,AFG,2021-08-10,0.0,0.0,1119.0
Afghanistan,AFG,2021-08-11,0.0,0.0,1119.0
Afghanistan,AFG,2021-08-12,0.0,0.0,1119.0
Afghanistan,AFG,2021-08-13,0.0,0.0,1119.0
Afghanistan,AFG,2021-08-14,0.0,0.0,1119.0
Afghanistan,AFG,2021-08-15,0.0,0.0,1119.0
Afghanistan,AFG,2021-08-16,0.0,0.0,1119.0
Afghanistan,AFG,2021-08-17,0.0,0.0,1119.0
Afghanistan,AFG,2021-08-18,0.0,0.0,1119.0
Afghanistan,AFG,2021-08-19,0.0,0.0,1119.0
Afghanistan,AFG,2021-08-20,1201286.0,770542.0,1119.0
Afghanistan,AFG,2021-08-21,0.0,0.0,11068.0
Afghanistan,AFG,2021-08-22,0.0,0.0,21017.0
Afghanistan,AFG,2021-08-23,0.0,0.0,30966.0
Afghanistan,AFG,2021-08-24,0.0,0.0,40914.0
Afghanistan,AFG,2021-08-25,0.0,0.0,50863.0
Afghanistan,AFG,2021-08-26,0.0,0.0,60812.0
Afghanistan,AFG,2021-08-27,0.0,0.0,70761.0
Afghanistan,AFG,2021-08-28,0.0,0.0,70761.0
Afghanistan,AFG,2021-08-29,0.0,0.0,70761.0
Afghanistan,AFG,2021-08-30,0.0,0.0,70761.0
Afghanistan,AFG,2021-08-31,1979652.0,773002.0,70761.0
Afghanistan,AFG,2021-09-01,0.0,0.0,62509.0
Afghanistan,AFG,2021-09-02,0.0,0.0,54257.0
Afghanistan,AFG,2021-09-03,0.0,0.0,46006.0
Afghanistan,AFG,2021-09-04,0.0,0.0,37754.0
Afghanistan,AFG,2021-09-05,0.0,0.0,29502.0
Afghanistan,AFG,2021-09-06,0.0,0.0,21251.0
Afghanistan,AFG,2021-09-07,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-08,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-09,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-10,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-11,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-12,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-13,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-14,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-15,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-16,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-17,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-18,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-19,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-20,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-21,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-22,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-23,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-24,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-25,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-26,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-27,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-28,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-29,0.0,0.0,12999.0
Afghanistan,AFG,2021-09-30,2369625.0,828601.0,12999.0
Afghanistan,AFG,2021-10-01,0.0,0.0,16376.0
Afghanistan,AFG,2021-10-02,0.0,0.0,19752.0
Afghanistan,AFG,2021-10-03,0.0,0.0,23129.0
Afghanistan,AFG,2021-10-04,0.0,0.0,26505.0
Afghanistan,AFG,2021-10-05,0.0,0.0,29882.0
Afghanistan,AFG,2021-10-06,0.0,0.0,33258.0
Afghanistan,AFG,2021-10-07,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-08,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-09,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-10,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-11,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-12,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-13,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-14,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-15,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-16,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-17,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-18,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-19,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-20,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-21,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-22,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-23,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-24,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-25,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-26,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-27,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-28,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-29,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-30,0.0,0.0,36635.0
Afghanistan,AFG,2021-10-31,0.0,0.0,36635.0
Afghanistan,AFG,2021-11-01,0.0,0.0,36635.0
Afghanistan,AFG,2021-11-02,0.0,0.0,36635.0
Afghanistan,AFG,2021-11-03,0.0,0.0,36635.0
Afghanistan,AFG,2021-11-04,0.0,0.0,36635.0
Afghanistan,AFG,2021-11-05,0.0,0.0,36635.0
Afghanistan,AFG,2021-11-06,0.0,0.0,36635.0
Afghanistan,AFG,2021-11-07,0.0,0.0,36635.0
Afghanistan,AFG,2021-11-08,0.0,0.0,36635.0
Afghanistan,AFG,2021-11-09,0.0,0.0,36635.0
Afghanistan,AFG,2021-11-10,0.0,0.0,36635.0
Afghanistan,AFG,2021-11-11,0.0,0.0,36635.0
Afghanistan,AFG,2021-11-12,0.0,0.0,36635.0
Afghanistan,AFG,2021-11-13,0.0,0.0,36635.0
Afghanistan,AFG,2021-11-14,4018197.0,3530173.0,36635.0
Afghanistan,AFG,2021-11-15,0.0,0.0,33582.0
Afghanistan,AFG,2021-11-16,0.0,0.0,30529.0
Afghanistan,AFG,2021-11-17,0.0,0.0,27476.0
Afghanistan,AFG,2021-11-18,0.0,0.0,24423.0
Afghanistan,AFG,2021-11-19,0.0,0.0,21369.0
Afghanistan,AFG,2021-11-20,0.0,0.0,18316.0
Afghanistan,AFG,2021-11-21,0.0,0.0,15263.0
Afghanistan,AFG,2021-11-22,0.0,0.0,15263.0
Afghanistan,AFG,2021-11-23,0.0,0.0,15263.0
Afghanistan,AFG,2021-11-24,0.0,0.0,15263.0
Afghanistan,AFG,2021-11-25,0.0,0.0,15263.0
Afghanistan,AFG,2021-11-26,0.0,0.0,15263.0
Afghanistan,AFG,2021-11-27,0.0,0.0,15263.0
Afghanistan,AFG,2021-11-28,0.0,0.0,15263.0
Afghanistan,AFG,2021-11-29,0.0,0.0,15263.0
Afghanistan,AFG,2021-11-30,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-01,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-02,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-03,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-04,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-05,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-06,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-07,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-08,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-09,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-10,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-11,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-12,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-13,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-14,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-15,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-16,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-17,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-18,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-19,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-20,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-21,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-22,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-23,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-24,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-25,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-26,0.0,0.0,15263.0
Afghanistan,AFG,2021-12-27,4674518.0,4142857.0,15263.0
Afghanistan,AFG,2021-12-28,0.0,0.0,15598.0
Afghanistan,AFG,2021-12-29,0.0,0.0,15932.0
Afghanistan,AFG,2021-12-30,0.0,0.0,16266.0
Afghanistan,AFG,2021-12-31,0.0,0.0,16601.0
Afghanistan,AFG,2022-01-01,0.0,0.0,16935.0
Afghanistan,AFG,2022-01-02,0.0,0.0,17269.0
Afghanistan,AFG,2022-01-03,0.0,0.0,17604.0
Afghanistan,AFG,2022-01-04,0.0,0.0,17604.0
Afghanistan,AFG,2022-01-05,0.0,0.0,17604.0
Afghanistan,AFG,2022-01-06,0.0,0.0,17604.0
Afghanistan,AFG,2022-01-07,0.0,0.0,17604.0
Afghanistan,AFG,2022-01-08,0.0,0.0,17604.0
Afghanistan,AFG,2022-01-09,4903368.0,4358570.0,17604.0
Afghanistan,AFG,2022-01-10,0.0,0.0,16642.0
Afghanistan,AFG,2022-01-11,4925111.0,4378818.0,15680.0
Afghanistan,AFG,2022-01-12,0.0,0.0,15287.0
Afghanistan,AFG,2022-01-13,4954809.0,4405897.0,14893.0
Afghanistan,AFG,2022-01-14,0.0,0.0,13458.0
Afghanistan,AFG,2022-01-15,0.0,0.0,12023.0
Afghanistan,AFG,2022-01-16,0.0,0.0,10588.0
Afghanistan,AFG,2022-01-17,4985047.0,4432926.0,10115.0
Afghanistan,AFG,2022-01-18,0.0,0.0,9920.0
Afghanistan,AFG,2022-01-19,5004050.0,4450211.0,9156.0
Afghanistan,AFG,2022-01-20,0.0,0.0,8235.0
Afghanistan,AFG,2022-01-21,0.0,0.0,8355.0
Afghanistan,AFG,2022-01-22,0.0,0.0,8475.0
Afghanistan,AFG,2022-01-23,0.0,0.0,8595.0
Afghanistan,AFG,2022-01-24,5046054.0,4486527.0,8715.0
Afghanistan,AFG,2022-01-25,0.0,0.0,9368.0
Afghanistan,AFG,2022-01-26,5074196.0,4511372.0,10021.0
Afghanistan,AFG,2022-01-27,5081064.0,4517380.0,9802.0
Afghanistan,AFG,2022-01-28,0.0,0.0,10176.0
Afghanistan,AFG,2022-01-29,0.0,0.0,10550.0
Afghanistan,AFG,2022-01-30,0.0,0.0,10925.0
Afghanistan,AFG,2022-01-31,5125146.0,4554648.0,11299.0
Afghanistan,AFG,2022-02-01,0.0,0.0,11228.0
Afghanistan,AFG,2022-02-02,5152297.0,4577740.0,11157.0
Afghanistan,AFG,2022-02-03,0.0,0.0,12025.0
Afghanistan,AFG,2022-02-04,0.0,0.0,12299.0
Afghanistan,AFG,2022-02-05,0.0,0.0,12573.0
Afghanistan,AFG,2022-02-06,0.0,0.0,12847.0
Afghanistan,AFG,2022-02-07,5216998.0,4634282.0,13122.0
Afghanistan,AFG,2022-02-08,0.0,0.0,13311.0
Afghanistan,AFG,2022-02-09,0.0,0.0,13501.0
Afghanistan,AFG,2022-02-10,0.0,0.0,13781.0
Afghanistan,AFG,2022-02-11,0.0,0.0,14061.0
Afghanistan,AFG,2022-02-12,0.0,0.0,14341.0
Afghanistan,AFG,2022-02-13,0.0,0.0,14621.0
Afghanistan,AFG,2022-02-14,5321308.0,4723416.0,14901.0
Afghanistan,AFG,2022-02-15,0.0,0.0,14939.0
Afghanistan,AFG,2022-02-16,0.0,0.0,14977.0
Afghanistan,AFG,2022-02-17,0.0,0.0,15015.0
Afghanistan,AFG,2022-02-18,0.0,0.0,15053.0
Afghanistan,AFG,2022-02-19,0.0,0.0,15091.0
Afghanistan,AFG,2022-02-20,5412309.0,4801524.0,15129.0
Afghanistan,AFG,2022-02-21,0.0,0.0,15509.0
Afghanistan,AFG,2022-02-22,0.0,0.0,15852.0
Afghanistan,AFG,2022-02-23,0.0,0.0,16194.0
Afghanistan,AFG,2022-02-24,0.0,0.0,16536.0
Afghanistan,AFG,2022-02-25,0.0,0.0,16879.0
Afghanistan,AFG,2022-02-26,0.0,0.0,17221.0
Afghanistan,AFG,2022-02-27,5535254.0,4907058.0,17564.0
Afghanistan,AFG,2022-02-28,0.0,0.0,16317.0
Afghanistan,AFG,2022-03-01,0.0,0.0,15071.0
Afghanistan,AFG,2022-03-02,0.0,0.0,13825.0
Afghanistan,AFG,2022-03-03,0.0,0.0,12578.0
Afghanistan,AFG,2022-03-04,0.0,0.0,11332.0
Afghanistan,AFG,2022-03-05,0.0,0.0,10086.0
Afghanistan,AFG,2022-03-06,5597130.0,4952744.0,8839.0
Afghanistan,AFG,2022-03-07,0.0,0.0,9317.0
Afghanistan,AFG,2022-03-08,0.0,0.0,9795.0
Afghanistan,AFG,2022-03-09,0.0,0.0,10273.0
Afghanistan,AFG,2022-03-10,0.0,0.0,10750.0
Afghanistan,AFG,2022-03-11,0.0,0.0,11228.0
Afghanistan,AFG,2022-03-12,0.0,0.0,11706.0
Afghanistan,AFG,2022-03-13,0.0,0.0,12183.0
Afghanistan,AFG,2022-03-14,0.0,0.0,12183.0
Afghanistan,AFG,2022-03-15,0.0,0.0,12183.0
Afghanistan,AFG,2022-03-16,0.0,0.0,12183.0
Afghanistan,AFG,2022-03-17,5731146.0,5066540.0,12183.0
Afghanistan,AFG,2022-03-18,0.0,0.0,11010.0
Afghanistan,AFG,2022-03-19,0.0,0.0,9838.0
Afghanistan,AFG,2022-03-20,0.0,0.0,8665.0
Afghanistan,AFG,2022-03-21,0.0,0.0,7492.0
Afghanistan,AFG,2022-03-22,5751015.0,5082824.0,6319.0
Albania,ALB,2021-01-10,0.0,0.0,7343.0
Albania,ALB,2021-01-11,0.0,0.0,64.0
Albania,ALB,2021-01-12,128.0,128.0,64.0
Albania,ALB,2021-01-13,188.0,188.0,63.0
Albania,ALB,2021-01-14,266.0,266.0,66.0
Albania,ALB,2021-01-15,308.0,308.0,62.0
Albania,ALB,2021-01-16,369.0,369.0,62.0
Albania,ALB,2021-01-17,405.0,405.0,58.0
Albania,ALB,2021-01-18,447.0,447.0,55.0
Albania,ALB,2021-01-19,483.0,483.0,51.0
Albania,ALB,2021-01-20,519.0,519.0,47.0
Albania,ALB,2021-01-21,549.0,549.0,40.0
Albania,ALB,2021-01-22,0.0,0.0,34.0
Albania,ALB,2021-01-23,0.0,0.0,26.0
Albania,ALB,2021-01-24,0.0,0.0,21.0
Albania,ALB,2021-01-25,0.0,0.0,15.0
Albania,ALB,2021-01-26,0.0,0.0,9.0
Albania,ALB,2021-01-27,0.0,0.0,4.0
Albania,ALB,2021-01-28,0.0,0.0,0.0
Albania,ALB,2021-01-29,0.0,0.0,0.0
Albania,ALB,2021-01-30,0.0,0.0,0.0
Albania,ALB,2021-01-31,0.0,0.0,0.0
Albania,ALB,2021-02-01,0.0,0.0,0.0
Albania,ALB,2021-02-02,550.0,549.0,0.0
Albania,ALB,2021-02-03,0.0,0.0,12.0
Albania,ALB,2021-02-04,0.0,0.0,24.0
Albania,ALB,2021-02-05,0.0,0.0,35.0
Albania,ALB,2021-02-06,0.0,0.0,47.0
Albania,ALB,2021-02-07,0.0,0.0,59.0
Albania,ALB,2021-02-08,0.0,0.0,71.0
Albania,ALB,2021-02-09,1127.0,689.0,82.0
Albania,ALB,2021-02-10,0.0,0.0,81.0
Albania,ALB,2021-02-11,0.0,0.0,79.0
Albania,ALB,2021-02-12,0.0,0.0,78.0
Albania,ALB,2021-02-13,0.0,0.0,76.0
Albania,ALB,2021-02-14,0.0,0.0,75.0
Albania,ALB,2021-02-15,0.0,0.0,73.0
Albania,ALB,2021-02-16,0.0,0.0,72.0
Albania,ALB,2021-02-17,1701.0,1090.0,72.0
Albania,ALB,2021-02-18,3049.0,2438.0,254.0
Albania,ALB,2021-02-19,4177.0,0.0,405.0
Albania,ALB,2021-02-20,0.0,0.0,516.0
Albania,ALB,2021-02-21,0.0,0.0,627.0
Albania,ALB,2021-02-22,6728.0,6073.0,739.0
Albania,ALB,2021-02-23,0.0,0.0,891.0
Albania,ALB,2021-02-24,0.0,0.0,1043.0
Albania,ALB,2021-02-25,10135.0,0.0,1012.0
Albania,ALB,2021-02-26,0.0,0.0,1000.0
Albania,ALB,2021-02-27,0.0,0.0,1027.0
Albania,ALB,2021-02-28,0.0,0.0,1054.0
Albania,ALB,2021-03-01,14295.0,0.0,1081.0
Albania,ALB,2021-03-02,0.0,0.0,1026.0
Albania,ALB,2021-03-03,15793.0,0.0,971.0
Albania,ALB,2021-03-04,0.0,0.0,927.0
Albania,ALB,2021-03-05,0.0,0.0,897.0
Albania,ALB,2021-03-06,0.0,0.0,867.0
Albania,ALB,2021-03-07,0.0,0.0,838.0
Albania,ALB,2021-03-08,0.0,0.0,808.0
Albania,ALB,2021-03-09,0.0,0.0,820.0
